hibuddy_product_id,product_id,match_score,reason
5a5c3f41d42e9fb22a88e2610f6d00a7,9210547274036,100.0,fuzzy_name_only
3da8b4e28fad2d9d950dd88f5a3f0e17,9274192232756,100.0,fuzzy_name_only
747e314541f737f32ed6e85d74ec67f3,9327764111668,100.0,fuzzy_name_only
920c349df30c87d1fc4e1ccd9fda090f,9289808937268,100.0,fuzzy_name_only
dc2b583ab00082cc2a53746b30d6646f,9298540790068,100.0,fuzzy_name_only
825c80074c7126266b0186210480beed,9155052142900,100.0,fuzzy_name_only
01bba966794f1b5d5fc0db43f39d19b0,9155052142900,100.0,fuzzy_name_only
3c8fa943ca9e07df9344cea213d77304,9302198714676,100.0,fuzzy_name_only
bf6f5e08efba4cd5453d897072f93eb3,9229412729140,100.0,fuzzy_name_only
3e9823bea1f0df2048096fb7cbbd6036,9274201964852,100.0,fuzzy_name_only
55ec2989b346f7eccc62e0ea120ddac4,9327762014516,100.0,fuzzy_name_only
03b207df8fca6724836eaa7cb42f24d0,9327761588532,100.0,fuzzy_name_only
2d8af40e4cc523d96efc763e89d92435,9289806872884,100.0,fuzzy_name_only
f9d8274ab3e1acea91406fb48a684f40,9327764308276,100.0,fuzzy_name_only
ee441c5625186e8131c3203445fb7019,9327761457460,100.0,fuzzy_name_only
8e34536ae19e9c2ccd5cd7b306c12e34,9283781984564,100.0,fuzzy_name_only
a5d469ad76765daa4d0a8dcf59f6e0a6,9224642593076,100.0,fuzzy_name_only
f6a8ed475986a5ca54cbb553680c5683,9248295682356,92.06349206349206,fuzzy_name_only
5ab038b31546bf531d25f285902225a9,9327761883444,100.0,fuzzy_name_only
10305cbb4ace8fa324a1b59dc549ecc2,8853135556916,100.0,fuzzy_name_only
dc33437269ef837ee2358154ed88821b,9282606793012,100.0,fuzzy_name_only
deeafaf62733d17705ad5ff60b9e2c7b,9327761064244,100.0,fuzzy_name_only
136491b50b8545f601155628d0964abe,9288692269364,100.0,fuzzy_name_only
68632553f4d5109dd67dd34eaab78a06,9248302301492,100.0,fuzzy_name_only
f6d4b4372a8854318c45fe3e41b1c526,6635324114764,100.0,fuzzy_name_only
8fe2efeffd11047e7a74f92b66ce1b66,9213054517556,100.0,fuzzy_name_only
d47f7fb57d0523328aff428d9d94576a,9274203078964,100.0,fuzzy_name_only
1039297f65ecb0ff81aa13e3de37ea91,9282605449524,100.0,fuzzy_name_only
f7e645396935afd97730b28e78cd9de5,9282595520820,100.0,fuzzy_name_only
ada8791766b9ecbe55e41058e533948a,9327764111668,100.0,fuzzy_name_only
5b166337553e91ed75ee2654e86d2f8b,9274201538868,100.0,fuzzy_name_only
0bdcbecde1f6b7bdb2f334e205ce54af,9282602008884,100.0,fuzzy_name_only
53ecdc42808ef58e0fe23032803e14ca,9316209426740,100.0,fuzzy_name_only
9d50b0008ce9fb70c2bb88881101caae,6636632868684,100.0,fuzzy_name_only
7606ea25383694cb2e714a7ca30fd0eb,9282602795316,100.0,fuzzy_name_only
28b0557eb7aa090a47836fa8d2bc68ce,9328546513204,100.0,fuzzy_name_only
b0f05dbda79f4d23fd6cc82f426cf970,9316210377012,100.0,fuzzy_name_only
2d4ae7dc7a2af59024ee5079a766361f,9302188982580,100.0,fuzzy_name_only
35a562ddb92a6ac494e75942ce3f644b,9248305545524,94.91525423728814,fuzzy_name_only
b668c88318f15febdea63b59469b04b6,9289802088756,100.0,fuzzy_name_only
dbd89fab6140660885b2bff9d1f70a71,9316205756724,100.0,fuzzy_name_only
c70416ef91284152de944e090ba4ff66,9327764341044,100.0,fuzzy_name_only
69f8f2acb4e18a51ec54723ed3180150,9302196814132,100.0,fuzzy_name_only
a5087a65bd6bfff8bec860e657384026,9260183388468,100.0,fuzzy_name_only
fd5b7030dd1e21af9dde86cf228bbbe8,9172018626868,100.0,fuzzy_name_only
ebe22cde3ab0b36f59f76843def6c5cb,6638320846668,100.0,fuzzy_name_only
6555234fa5081205b229992873d8f810,9282595520820,100.0,fuzzy_name_only
0a68d67dfdbfc0104e9b479ce52e0c74,9172014629172,100.0,fuzzy_name_only
dbe00cafa9cdfd467bd912d351edef6a,9282602271028,100.0,fuzzy_name_only
b30fa1be1cbebed773913af1ec3897d8,9155047588148,100.0,fuzzy_name_only
bf2a1bdf1399e9e55d49f98acc23b6c7,6638285981516,100.0,fuzzy_name_only
9c96a0b103ac094fe40b22ca3deb4739,9248295780660,91.2280701754386,fuzzy_name_only
3d2386fd4c283cb090710a84b712b2f6,9327763128628,100.0,fuzzy_name_only
4d896e529bd2b0fe93e994ddffc14c06,9316209754420,100.0,fuzzy_name_only
d8c61e7f2f13bf884d5a6d2b53a9ef7e,9172012859700,100.0,fuzzy_name_only
9d7513b535373b4c2a4994dc537b4883,6635245832012,100.0,fuzzy_name_only
2de1648d38ef80dbc77b1b3f31656f80,9316207198516,100.0,fuzzy_name_only
c9445db01126b9afe5f7c413a95e16c0,5795458189132,100.0,fuzzy_name_only
f4531554b0df1173e6965411b0493b16,9199536406836,90.9090909090909,fuzzy_name_only
06e357877c2cffcc94c25892dbc46035,9316207165748,100.0,fuzzy_name_only
9301050af2baf0f16a6872d5ea5310f5,9327763652916,100.0,fuzzy_name_only
93011ed0fe095a129041d8ae3b3a3cfe,6638313867084,100.0,fuzzy_name_only
45faf6f534500374831c119c0dddebbf,9289811198260,91.30434782608695,fuzzy_name_only
a49a55cdf13ac65d8d11773766eafd71,9327765160244,100.0,fuzzy_name_only
0e3952d671d455617a539f9f6530b2cf,6635324114764,100.0,fuzzy_name_only
e0da10f429dd4d4a0341472d0bf4896f,9283782541620,100.0,fuzzy_name_only
281761a8c84d99bc496457c82507dba7,6634207446860,98.63013698630137,fuzzy_name_only
723d3ab514d3c344bacd7af0eb087a32,9327763063092,100.0,fuzzy_name_only
d87d68f72d92fcb3f1ed7a77d4dcd2d4,9260186894644,100.0,fuzzy_name_only
1af3c63fff94869bab5f047ef6a6ce9b,9135968649524,100.0,fuzzy_name_only
b047c3f4bf530b1d247a819d5c8f0c62,9327763161396,100.0,fuzzy_name_only
2d6b8e6dea3034a590c5c5d367844aef,6636632868684,100.0,fuzzy_name_only
3d0a3b9fd3386252be330a2343d8a6d9,9210544750900,100.0,fuzzy_name_only
8691f5a9966a7a839ab57e83d126df5e,9274201407796,100.0,fuzzy_name_only
4af9671b1f838508bcb5c43b87f38985,9224639217972,100.0,fuzzy_name_only
1d579efe7ceefde243cf21b5264cdbbf,9316209754420,100.0,fuzzy_name_only
0dc9847e2a1cf056aa523a1a23b41144,9327763456308,100.0,fuzzy_name_only
3384881833f4759cf51b2857fd5c2c10,9289807724852,100.0,fuzzy_name_only
a7d972bb8d6642ef877d3431c1606722,9316210934068,100.0,fuzzy_name_only
bf6a4832efef8b170ef3879b0a5aa133,9155053846836,100.0,fuzzy_name_only
a2d7064fbc1703659049035db5dfc77e,9316196745524,100.0,fuzzy_name_only
fdef4eb43bae68eccb229c55c53ab000,9238765273396,100.0,fuzzy_name_only
12b3cd5e92e269df0e95c80ecdf6e287,9316209754420,100.0,fuzzy_name_only
83ae8dae0513a0896bb056452f43a955,9238765306164,100.0,fuzzy_name_only
93d40d24165eb12ba3aa8bacb32bafb4,9316197368116,100.0,fuzzy_name_only
3c535340dd740258c17786d2399d8786,6637194774348,100.0,fuzzy_name_only
4d8f591857befbb1e9bc1d4dd5f5b93b,6636632344396,100.0,fuzzy_name_only
47adcbb58c00aa2b4f8839b1008a1209,9155047588148,100.0,fuzzy_name_only
78e1a06d0830eb3284d2492e328357de,9135976612148,100.0,fuzzy_name_only
cf7b1745f46dd59b8cd0b220c7e9f90e,9308662726964,100.0,fuzzy_name_only
d4144c355bc65b69d3d1b29f660c1e4c,9155046310196,100.0,fuzzy_name_only
736f3549eaec9a461ae2ceadfb83e745,9282595520820,100.0,fuzzy_name_only
b13e0f4358b918bbd4a57e40d9a9fdec,9327761654068,100.0,fuzzy_name_only
299c72d3ced0c521025d0406bc1018be,9261767164212,100.0,fuzzy_name_only
588711f2b3bf97cafdd194698bb555b3,9327764341044,100.0,fuzzy_name_only
c89dc9ed7fd0237f3a3fd659b82feac3,6636632147788,100.0,fuzzy_name_only
312ccaabd4a723af602b39bb49f7b014,9107413467444,100.0,fuzzy_name_only
0f8ea9d8d429758121c53c15f54c40d6,9199543419188,100.0,fuzzy_name_only
fe0e61c321d7f716ed771316a18ae842,9135970910516,100.0,fuzzy_name_only
89de27f5664050409fc6af08b8c0b729,9046570139956,100.0,fuzzy_name_only
9693821b579f64ee1b259a537dd2ba6c,9316197204276,100.0,fuzzy_name_only
1d71ddf48c23186eeb384d3f5e4d7bf3,9099686674740,100.0,fuzzy_name_only
bc65ce773cfb23d414b84798423e6f46,9261760086324,100.0,fuzzy_name_only
251ca0afb687308a0c48c3d3641ff5ee,9316193796404,100.0,fuzzy_name_only
8a9eef8a203beb7990c300379c8affff,9155047588148,100.0,fuzzy_name_only
c4a2467f8ca514948b34a676d7b1bce0,9330706514228,100.0,fuzzy_name_only
4b7f5e3dc77de253661870244e0bfdd4,9224635941172,100.0,fuzzy_name_only
36cdcda4646703351c8ef5aa034bd752,6634239559500,90.19607843137254,fuzzy_name_only
cc12b29e217c9a619c794233454d2ab7,9210548748596,100.0,fuzzy_name_only
e4da682d104982813c1d42bff9c711a7,9316209033524,91.80327868852459,fuzzy_name_only
46c4898f5ab7ba3c7f561fba06810d7d,6634177169228,100.0,fuzzy_name_only
3c7fb3ec10b7403d02ccec43f1262962,9135984181556,100.0,fuzzy_name_only
828b0c012e474c1ae2aef8cf74b8fe9a,8853123105076,100.0,fuzzy_name_only
79ba44961514f9bf30e084d61cddf3c5,9210551271732,100.0,fuzzy_name_only
bee51464a4783e982c2fd220ca5a793c,9289812050228,100.0,fuzzy_name_only
720aadeb0131d9b4ed25b48ee5b50a64,9327761785140,100.0,fuzzy_name_only
04f6a1eac67ae291f3f005d34ebbb9d9,5795458189132,100.0,fuzzy_name_only
574be5b2a5e2fec7febe148b406b9ce2,9172026425652,100.0,fuzzy_name_only
57888c78de38743d4d0307248ec82bc2,9260187320628,100.0,fuzzy_name_only
07cb1fabc26a2d44ad43b51612c67188,9282595488052,100.0,fuzzy_name_only
9b7a3c0a5c1b87d6cb1363d79695d886,9238761079092,100.0,fuzzy_name_only
64969238c97ab0fdf86012548fa75028,9320552661300,90.56603773584905,fuzzy_name_only
ac59331376fff9eb94b84f25c758673c,9058091729204,100.0,fuzzy_name_only
b364fc85bee8ccbbf9352e34e8a8e461,9327764472116,100.0,fuzzy_name_only
ee4b17671750c032f099ec7cf4459a11,9327116026164,100.0,fuzzy_name_only
5318942a46e4cd2935b66cb2eed7dea6,9316209721652,100.0,fuzzy_name_only
7dcf5cbe1c0b309d2d5c858ffcc13de5,6636634900300,100.0,fuzzy_name_only
ce04fc249686aff1faa440df862ab258,9302201008436,100.0,fuzzy_name_only
b94a7f23d9cacbecd69329c20f5ddc01,6634177169228,100.0,fuzzy_name_only
f657f5dc6a44be56655ea5f8a5dcf13c,9248301449524,100.0,fuzzy_name_only
0f8fda65eea9f97d6138b6e4774e6eb9,9155043819828,90.56603773584905,fuzzy_name_only
543033c55e512005ac06081316b312fc,9316206215476,100.0,fuzzy_name_only
06f92efac507c183169a716c0606d9d8,9316206477620,100.0,fuzzy_name_only
dde2208f9b9456e05520fe0480ad720b,9274192199988,100.0,fuzzy_name_only
337199be62f9e138a7122fa5202f8147,9210549502260,100.0,fuzzy_name_only
2190f42bdf1e5369e167084808088842,9134197080372,100.0,fuzzy_name_only
6917ea7d41b5398bfb12e69fe037cf4c,9282603188532,100.0,fuzzy_name_only
4910ef6574234774ecf3817b957e0f83,6638378256204,100.0,fuzzy_name_only
2f8c0c7039e931bbec55723d1c63ae7e,9302188491060,100.0,fuzzy_name_only
7a27622d4be256eef3f4b7453e1efea8,9172022296884,91.2280701754386,fuzzy_name_only
3f19199812e1e938c8911d995f1e09a6,9316195533108,100.0,fuzzy_name_only
d7022fb612b346a1e2e90d95a29ab433,6638227130188,100.0,fuzzy_name_only
e4888569d08bd7ce4c02aa03616b9b0f,9327764144436,100.0,fuzzy_name_only
f140f7f6785a6fab1a83ffaa4d12fdd2,9181680697652,100.0,fuzzy_name_only
f58fc571dc556823217baf78976626af,9293621428532,100.0,fuzzy_name_only
356a467e1d40aa7d129832e9ed13c68e,9210557825332,100.0,fuzzy_name_only
5586a2bfe31c7f35d285a695db2e99ae,9291626873140,100.0,fuzzy_name_only
442f22034185dadf3e6534cb7d04b2e3,9282595520820,100.0,fuzzy_name_only
85e804d2e14f8ced1c7f742336e80e58,9088834699572,100.0,fuzzy_name_only
d73cd4ae64eb1ac556cc1b919328465c,9316205756724,100.0,fuzzy_name_only
2c39c77743ee4a5b4444044318d71cd1,9302191964468,100.0,fuzzy_name_only
2d15fa75f71ff9c64695444ce3a47ee5,9282602402100,100.0,fuzzy_name_only
0e14cf714ad3fb6e82afda1fe0028b37,6636289230668,100.0,fuzzy_name_only
a08ce20606aac83e5cc6916c51e5ce26,9302188130612,100.0,fuzzy_name_only
1c766ecc9922f40d8a97102a63849e27,9210549764404,100.0,fuzzy_name_only
e71c05034e76a91d01011ad880022ed9,9282595160372,100.0,fuzzy_name_only
d0bcb2b4daf04b38f6bf54119f5ee0c1,8853122253108,100.0,fuzzy_name_only
1e977bc2ae18b355a01f6813a696e705,9316205756724,100.0,fuzzy_name_only
160e3bb31159fccd50b3051aa3c9d1f3,9327697985844,100.0,fuzzy_name_only
7c6862abb6cba6daeae3b260af5e07a8,9319994523956,100.0,fuzzy_name_only
4c3b0d6fe732e8fd216cdb2222d7ca75,9135966978356,95.5223880597015,fuzzy_name_only
e6f07df7c6dc0d1db4e4bd76b6d09acb,9224633188660,95.23809523809524,fuzzy_name_only
87f6850f0a1febdd3ceef7c822e6b535,9155053060404,100.0,fuzzy_name_only
5ad1f27e9a3b6bff5556a0c9dacea738,9229416268084,100.0,fuzzy_name_only
71ef2b9976e20953743d3c539be6808d,6638252492620,94.33962264150944,fuzzy_name_only
92ce8c5ecc9f413b3fdd29f7b9589ab7,9224639021364,94.91525423728814,fuzzy_name_only
228399746c9d1e6724eea40042ddf1ce,9316205756724,100.0,fuzzy_name_only
8147e7816c4f485dce2aae6dea73f909,9327763128628,100.0,fuzzy_name_only
af18e454c0442177f15b487a13b55633,9260183748916,100.0,fuzzy_name_only
25da384a2b0160c1bd9eeaba1867bd50,9155050537268,100.0,fuzzy_name_only
8832967b8f3419f29c880e4ca03b602b,9155055845684,91.89189189189189,fuzzy_name_only
03d0fe2e6eca69b1def78397ecc4efaa,9248304955700,92.0,fuzzy_name_only
0d2692c1e4d9689d9f012bdd186164c5,9302196879668,100.0,fuzzy_name_only
a97d2cfd8a4c5066d9836340826c6e59,9146983055668,100.0,fuzzy_name_only
2ccfb25a84580e0b420b0df22db7f159,9321412886836,100.0,fuzzy_name_only
d16dc3a265427e1766f3185254487531,9155047588148,100.0,fuzzy_name_only
d371ec27344ab516310644c061b59c40,9316196647220,100.0,fuzzy_name_only
a9d5fdc93e8f44ed64200454f5011d2d,9046565945652,100.0,fuzzy_name_only
d65ca2fc1a81b56b42a481b8658d785d,9274194067764,100.0,fuzzy_name_only
3d6ce3672e143f8bf1d9abf2872a03b5,9274200621364,100.0,fuzzy_name_only
541099368e8725e5ecf321ec89bec832,9319994523956,100.0,fuzzy_name_only
feb2b07ed778e6ceac6a14272b6ce36c,9282595520820,100.0,fuzzy_name_only
8e193703f6527d792ec6cf7323de90a1,8945221796148,100.0,fuzzy_name_only
32c44b6b3d7ebb02dca2ae918a7c72a1,6636632344396,100.0,fuzzy_name_only
6b14fb3a62e5330da038e8b8509ee04f,9316193829172,100.0,fuzzy_name_only
db7f3a56feda260e10071d6e8cd71d31,9323390861620,100.0,fuzzy_name_only
d3214824e0ce8ec58cceda9155876099,9181672997172,100.0,fuzzy_name_only
5f049a42397dc3e5af4fdf3893454cff,6638285981516,100.0,fuzzy_name_only
e7cdd310ccd0dc09285dca4aae3998c5,9316193763636,100.0,fuzzy_name_only
1b67951d6468bfc116cefe1d2dc47f66,6638331299660,100.0,fuzzy_name_only
1b6ea65dd1386c2a2b0cb3d02d54dd23,9316205756724,100.0,fuzzy_name_only
567e77b0088959f3884481e96ee1f051,6635192026956,100.0,fuzzy_name_only
1b007583b33666567259975616e60fb8,9291627036980,100.0,fuzzy_name_only
ce74354e902f011269c4805311c03a8b,6636632868684,100.0,fuzzy_name_only
16ee884708b5805ae85b65e983035b7a,9210539966772,100.0,fuzzy_name_only
4219789b79cc4c49969645d5c47ddd3d,9316205756724,100.0,fuzzy_name_only
c268c400a6d7c48796af96a211cdb214,9274193674548,90.47619047619048,fuzzy_name_only
aedc7d1ac8f09f87898f1e9c89b3fe71,9199540928820,91.2280701754386,fuzzy_name_only
a1efec7a40aab712c7867f4c8b80361f,9248295780660,91.2280701754386,fuzzy_name_only
4f0374f666a8e487185e96195958043b,9097290481972,100.0,fuzzy_name_only
478c69e11ce0183ee446448afbc7a53b,9135978873140,100.0,fuzzy_name_only
c6c38c5599580bd3f8dd0d02d489f198,9323390861620,100.0,fuzzy_name_only
1b0d317777f255a3b6c7f004273bbe32,9224635744564,91.2280701754386,fuzzy_name_only
00523b95de4782a32045428a5c6812cf,9316211687732,100.0,fuzzy_name_only
60c9750b937abac510fb8af21f29ecdc,9224641020212,91.80327868852459,fuzzy_name_only
ed2ca7c66186116657706d8457b96d85,9199543812404,90.9090909090909,fuzzy_name_only
50a7b548e7a010e1751a200ea63122e1,6635324114764,100.0,fuzzy_name_only
c86a0a9821ea11e1f6e7b801c963ecd4,9274192232756,92.85714285714286,fuzzy_name_only
b6c9007601025ade399c380e342e91f1,9181681680692,100.0,fuzzy_name_only
08bb18372dede6aac3bf07ed27e2da36,6638347290444,100.0,fuzzy_name_only
39d86c2537af3b8f7a7537c8f87c0cca,9298539708724,100.0,fuzzy_name_only
f2edccdcf79dba75357b5fb7435d9b65,9316205756724,100.0,fuzzy_name_only
69f5228225e595d1378713d015c49fa1,9316202578228,91.80327868852459,fuzzy_name_only
3b02a4c50893ec6de29278c1edd067ca,6636290475852,100.0,fuzzy_name_only
87752d78e3b384c057984c03487f9884,9331219366196,100.0,fuzzy_name_only
81d601378d13eb4c1115e34e728fd7f4,9316202316084,100.0,fuzzy_name_only
9a2032883cf7406fa7500d2575e131c3,9302195994932,100.0,fuzzy_name_only
48effde2b90358f69ef8bce3a3dd8a01,9302199927092,100.0,fuzzy_name_only
071e10f41942b78232ef0f4fa22c00d8,9229418496308,100.0,fuzzy_name_only
1cbf6349d8bce1da0acecf10863c7f3c,9282605646132,100.0,fuzzy_name_only
1421526bf8784c3450c4a5c1aed69dcd,9260190695732,100.0,fuzzy_name_only
82d5bac8574e66683e7b61b0bfc08822,9046587244852,100.0,fuzzy_name_only
780ff04ca29a6992c7d64845842d216e,9172018463028,100.0,fuzzy_name_only
5fd33e11a68134d8d45eac50f596ed5e,8908488245556,100.0,fuzzy_name_only
7d0a351a9818bcaaf8a628148131d20e,9282595520820,100.0,fuzzy_name_only
